Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Time on Site,Income Tier,Region,Time on Site Tier
1408,25,Male,City Y,52588,"[{""Purchase Date"": ""2024-10-18"", ""Product Category"": ""Electronics"", ""Price"": 578.01, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-11-24"", ""Product Category"": ""Home & Garden"", ""Price"": 63.18, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-01"", ""Product Category"": ""Clothing"", ""Price"": 370.33, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2024-10-24T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-08-05T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-25T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-10-22T11:09:23Z"", ""Product Category"": ""Clothing""}]",488.7,Medium,Region 6,Very Long
1409,57,Female,City K,30007,"[{""Purchase Date"": ""2024-09-11"", ""Product Category"": ""Electronics"", ""Price"": 958.22, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-03-27"", ""Product Category"": ""Clothing"", ""Price"": 244.06, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-27"", ""Product Category"": ""Electronics"", ""Price"": 139.61, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-09-28T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-11-21T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-01T11:09:23Z"", ""Product Category"": ""Clothing""}]",214.7,Low,,Long
1410,32,Male,City K,35067,"[{""Purchase Date"": ""2024-09-04"", ""Product Category"": ""Electronics"", ""Price"": 678.84, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-08-23T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-02-06T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-04T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-13T11:09:23Z"", ""Product Category"": ""Clothing""}]",270.3,Low,,Long
1411,60,Female,City U,37328,"[{""Purchase Date"": ""2024-06-02"", ""Product Category"": ""Home & Garden"", ""Price"": 482.0, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-09"", ""Product Category"": ""Clothing"", ""Price"": 440.46, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2025-01-29"", ""Product Category"": ""Electronics"", ""Price"": 467.61, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2025-02-18"", ""Product Category"": ""Clothing"", ""Price"": 145.82, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-12-12T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-18T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-24T11:09:23Z"", ""Product Category"": ""Electronics""}]",423.5,Low,Region 3,Very Long
1412,30,Male,City Y,83545,"[{""Purchase Date"": ""2024-08-04"", ""Product Category"": ""Clothing"", ""Price"": 106.35, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}]","[{""Timestamp"": ""2025-02-02T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-09-06T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-20T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-03-15T11:09:23Z"", ""Product Category"": ""Clothing""}]",214.3,High,Region 6,Long
1413,59,Female,City G,63492,"[{""Purchase Date"": ""2025-05-03"", ""Product Category"": ""Electronics"", ""Price"": 898.34, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-03-15"", ""Product Category"": ""Clothing"", ""Price"": 834.74, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-08-13T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-08T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-07T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-20T11:09:23Z"", ""Product Category"": ""Clothing""}]",183.5,Medium,,Medium
1414,49,Male,City R,99870,"[{""Purchase Date"": ""2025-02-11"", ""Product Category"": ""Clothing"", ""Price"": 842.74, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2025-04-07T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-19T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",393.7,High,,Very Long
1415,38,Female,City Q,89901,"[{""Purchase Date"": ""2024-12-10"", ""Product Category"": ""Electronics"", ""Price"": 774.24, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-08-12"", ""Product Category"": ""Home & Garden"", ""Price"": 764.22, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-09-08"", ""Product Category"": ""Electronics"", ""Price"": 119.97, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2025-04-12"", ""Product Category"": ""Home & Garden"", ""Price"": 890.38, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}]","[{""Timestamp"": ""2025-01-06T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-16T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-31T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-09-07T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-22T11:09:23Z"", ""Product Category"": ""Clothing""}]",407.5,High,Region 6,Very Long
1416,35,Male,City P,65090,"[{""Purchase Date"": ""2024-08-04"", ""Product Category"": ""Clothing"", ""Price"": 671.07, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-26"", ""Product Category"": ""Clothing"", ""Price"": 701.24, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-01"", ""Product Category"": ""Clothing"", ""Price"": 805.3, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-28"", ""Product Category"": ""Clothing"", ""Price"": 112.11, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-05-27T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-09-10T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-31T11:09:23Z"", ""Product Category"": ""Electronics""}]",153.6,Medium,Region 1,Medium
1417,21,Male,City M,101000,"[{""Purchase Date"": ""2024-05-30"", ""Product Category"": ""Home & Garden"", ""Price"": 365.58, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}, {""Purchase Date"": ""2024-12-20"", ""Product Category"": ""Home & Garden"", ""Price"": 667.61, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-23"", ""Product Category"": ""Electronics"", ""Price"": 38.26, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}, {""Purchase Date"": ""2025-01-26"", ""Product Category"": ""Home & Garden"", ""Price"": 374.17, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}, {""Purchase Date"": ""2025-04-04"", ""Product Category"": ""Clothing"", ""Price"": 535.42, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-09-08T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-25T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-22T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-03-05T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",393.8,High,Region 8,Very Long
1418,19,Male,City J,45445,"[{""Purchase Date"": ""2024-06-01"", ""Product Category"": ""Home & Garden"", ""Price"": 652.16, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2025-05-03"", ""Product Category"": ""Home & Garden"", ""Price"": 272.56, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2025-01-23"", ""Product Category"": ""Home & Garden"", ""Price"": 440.26, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-07-26T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-09-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-05-04T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-06-01T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-11-21T11:09:23Z"", ""Product Category"": ""Electronics""}]",424.4,Low,Region 4,Very Long
1419,54,Male,City V,84518,"[{""Purchase Date"": ""2024-07-19"", ""Product Category"": ""Home & Garden"", ""Price"": 711.67, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-12-24T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-06T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-05-08T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-21T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-02T11:09:23Z"", ""Product Category"": ""Clothing""}]",70.5,High,Region 3,Short
1420,54,Male,City J,119349,"[{""Purchase Date"": ""2024-11-22"", ""Product Category"": ""Home & Garden"", ""Price"": 474.59, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}, {""Purchase Date"": ""2024-10-09"", ""Product Category"": ""Home & Garden"", ""Price"": 662.17, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 4}}]","[{""Timestamp"": ""2024-12-15T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-12T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-08-19T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-11-23T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",273.2,Very High,Region 4,Long
1421,29,Male,City K,57063,"[{""Purchase Date"": ""2025-02-22"", ""Product Category"": ""Electronics"", ""Price"": 263.51, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-02-08"", ""Product Category"": ""Clothing"", ""Price"": 670.28, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-09-29"", ""Product Category"": ""Electronics"", ""Price"": 743.46, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-11-01"", ""Product Category"": ""Electronics"", ""Price"": 504.56, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}]","[{""Timestamp"": ""2025-01-06T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-03-29T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-15T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-21T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",179.9,Medium,,Medium
1422,40,Male,City I,56668,"[{""Purchase Date"": ""2024-10-02"", ""Product Category"": ""Home & Garden"", ""Price"": 803.76, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-08-06"", ""Product Category"": ""Clothing"", ""Price"": 639.49, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-06-02"", ""Product Category"": ""Clothing"", ""Price"": 939.25, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-12-31"", ""Product Category"": ""Home & Garden"", ""Price"": 563.56, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-08-01"", ""Product Category"": ""Clothing"", ""Price"": 620.17, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}]","[{""Timestamp"": ""2025-03-05T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-13T11:09:23Z"", ""Product Category"": ""Clothing""}]",459.2,Medium,,Very Long
1423,51,Female,City J,68440,"[{""Purchase Date"": ""2024-08-12"", ""Product Category"": ""Clothing"", ""Price"": 270.2, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}]","[{""Timestamp"": ""2025-01-13T11:09:23Z"", ""Product Category"": ""Electronics""}]",330.7,Medium,Region 4,Very Long
1424,55,Female,City H,92423,"[{""Purchase Date"": ""2025-03-22"", ""Product Category"": ""Electronics"", ""Price"": 88.42, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2025-01-30"", ""Product Category"": ""Home & Garden"", ""Price"": 841.1, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-08-19T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-15T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-09-15T11:09:23Z"", ""Product Category"": ""Clothing""}]",249.9,High,,Long
1425,64,Female,City F,65208,"[{""Purchase Date"": ""2025-03-07"", ""Product Category"": ""Home & Garden"", ""Price"": 404.34, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-03"", ""Product Category"": ""Electronics"", ""Price"": 470.57, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2025-02-09"", ""Product Category"": ""Electronics"", ""Price"": 515.38, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-09-04T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",222.6,Medium,Region 7,Long
1426,63,Female,City X,110302,"[{""Purchase Date"": ""2024-11-07"", ""Product Category"": ""Home & Garden"", ""Price"": 32.58, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-22"", ""Product Category"": ""Home & Garden"", ""Price"": 397.96, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-02-18"", ""Product Category"": ""Electronics"", ""Price"": 502.42, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-06-23"", ""Product Category"": ""Electronics"", ""Price"": 888.17, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-04-18"", ""Product Category"": ""Home & Garden"", ""Price"": 445.03, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2025-02-15T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-10-25T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-05-24T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-22T11:09:23Z"", ""Product Category"": ""Electronics""}]",460.7,Very High,Region 5,Very Long
1427,26,Female,City O,50589,"[{""Purchase Date"": ""2024-09-10"", ""Product Category"": ""Home & Garden"", ""Price"": 136.81, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-13"", ""Product Category"": ""Electronics"", ""Price"": 404.95, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-08-27"", ""Product Category"": ""Electronics"", ""Price"": 326.11, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 5}}]","[{""Timestamp"": ""2025-01-10T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-06-20T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-06-10T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-27T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-25T11:09:23Z"", ""Product Category"": ""Electronics""}]",258.7,Medium,Region 5,Long
1428,40,Male,City O,113222,"[{""Purchase Date"": ""2024-10-28"", ""Product Category"": ""Clothing"", ""Price"": 10.09, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-12-23"", ""Product Category"": ""Electronics"", ""Price"": 89.42, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2025-04-21"", ""Product Category"": ""Home & Garden"", ""Price"": 767.63, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-11-23"", ""Product Category"": ""Clothing"", ""Price"": 576.21, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}]","[{""Timestamp"": ""2025-02-26T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-18T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-09T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-04-09T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-03-17T11:09:23Z"", ""Product Category"": ""Electronics""}]",462.8,Very High,Region 5,Very Long
